model,N,max_min_ratio
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,29,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,30,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,31,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,32,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,33,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,34,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,35,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,36,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,37,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,38,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,39,40.275342465753425
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,40,42.827385287691186
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,41,42.827385287691186
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,42,42.827385287691186
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,43,42.827385287691186
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,44,42.827385287691186
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,45,43.04685212298682
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,46,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,47,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,48,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,49,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,50,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,51,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,52,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,53,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,54,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,55,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,56,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,57,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,58,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,59,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,60,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,61,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,62,43.09370424597365
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,63,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,64,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,65,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,66,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,67,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,68,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,69,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,70,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,71,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,72,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,73,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,74,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,75,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,76,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,77,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,78,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,79,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,80,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,81,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,82,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,83,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,84,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,85,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,86,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,87,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,88,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,89,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,90,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,91,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,92,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,93,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,94,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,95,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,96,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,97,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,98,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,99,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,100,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,101,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,102,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,103,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,104,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,105,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,106,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,107,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,108,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,109,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,110,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,111,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,112,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,113,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,114,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,115,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,116,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,117,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,118,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,119,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,120,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,121,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,122,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,123,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,124,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,125,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,126,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,127,56.93036750483559
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,128,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,129,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,130,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,131,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,132,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,133,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,134,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,135,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,136,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,137,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,138,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,139,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,140,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,141,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,142,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,143,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,144,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,145,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,146,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,147,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,148,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,149,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,150,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,151,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,152,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,153,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,154,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,155,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,156,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,157,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,158,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,159,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,160,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,161,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,162,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,163,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,164,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,165,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,166,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,167,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,168,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,169,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,170,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,171,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,172,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,173,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,174,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,175,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,176,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,177,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,178,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,179,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,180,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,181,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,182,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,183,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,184,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,185,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,186,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,187,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,188,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,189,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,190,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,191,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,192,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,193,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,194,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,195,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,196,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,197,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,198,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,199,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,200,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,201,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,202,840.9428571428572
deepseek-ai/DeepSeek-R1-0528-Qwen3-8B,203,840.9428571428572
ibm-granite/granite-4.1-8b,2,2.4963772327482663
ibm-granite/granite-4.1-8b,3,2.4963772327482663
ibm-granite/granite-4.1-8b,4,2.4963772327482663
ibm-granite/granite-4.1-8b,5,2.4963772327482663
ibm-granite/granite-4.1-8b,6,2.4963772327482663
ibm-granite/granite-4.1-8b,7,2.4963772327482663
ibm-granite/granite-4.1-8b,8,2.4963772327482663
ibm-granite/granite-4.1-8b,9,2.4963772327482663
ibm-granite/granite-4.1-8b,10,2.4963772327482663
ibm-granite/granite-4.1-8b,11,2.4963772327482663
ibm-granite/granite-4.1-8b,12,2.4963772327482663
ibm-granite/granite-4.1-8b,13,2.4963772327482663
ibm-granite/granite-4.1-8b,14,2.4963772327482663
ibm-granite/granite-4.1-8b,15,2.4963772327482663
ibm-granite/granite-4.1-8b,16,2.4963772327482663
ibm-granite/granite-4.1-8b,17,2.4963772327482663
ibm-granite/granite-4.1-8b,18,2.9955441900112363
ibm-granite/granite-4.1-8b,19,2.9955441900112363
ibm-granite/granite-4.1-8b,20,3.0317718625285752
ibm-granite/granite-4.1-8b,21,3.0317718625285752
ibm-granite/granite-4.1-8b,22,3.0317718625285752
ibm-granite/granite-4.1-8b,23,3.0317718625285752
ibm-granite/granite-4.1-8b,24,3.0317718625285752
ibm-granite/granite-4.1-8b,25,3.28734162501453
ibm-granite/granite-4.1-8b,26,5.134294238443954
ibm-granite/granite-4.1-8b,27,5.134294238443954
ibm-granite/granite-4.1-8b,28,5.134294238443954
ibm-granite/granite-4.1-8b,29,5.134294238443954
ibm-granite/granite-4.1-8b,30,5.134294238443954
ibm-granite/granite-4.1-8b,31,5.134294238443954
ibm-granite/granite-4.1-8b,32,5.134294238443954
ibm-granite/granite-4.1-8b,33,5.134294238443954
ibm-granite/granite-4.1-8b,34,5.134294238443954
ibm-granite/granite-4.1-8b,35,5.134294238443954
ibm-granite/granite-4.1-8b,36,5.134294238443954
ibm-granite/granite-4.1-8b,37,5.134294238443954
ibm-granite/granite-4.1-8b,38,5.134294238443954
ibm-granite/granite-4.1-8b,39,5.134294238443954
ibm-granite/granite-4.1-8b,40,5.86907667867798
ibm-granite/granite-4.1-8b,41,5.86907667867798
ibm-granite/granite-4.1-8b,42,5.86907667867798
ibm-granite/granite-4.1-8b,43,5.86907667867798
ibm-granite/granite-4.1-8b,44,5.86907667867798
ibm-granite/granite-4.1-8b,45,5.86907667867798
ibm-granite/granite-4.1-8b,46,5.86907667867798
ibm-granite/granite-4.1-8b,47,7.610562206982061
ibm-granite/granite-4.1-8b,48,9.817350536634507
ibm-granite/granite-4.1-8b,49,9.817350536634507
ibm-granite/granite-4.1-8b,50,9.817350536634507
ibm-granite/granite-4.1-8b,51,9.817350536634507
ibm-granite/granite-4.1-8b,52,9.817350536634507
ibm-granite/granite-4.1-8b,53,9.817350536634507
ibm-granite/granite-4.1-8b,54,9.817350536634507
ibm-granite/granite-4.1-8b,55,9.950869851602155
ibm-granite/granite-4.1-8b,56,9.950869851602155
ibm-granite/granite-4.1-8b,57,9.950869851602155
ibm-granite/granite-4.1-8b,58,9.950869851602155
ibm-granite/granite-4.1-8b,59,9.950869851602155
ibm-granite/granite-4.1-8b,60,9.950869851602155
ibm-granite/granite-4.1-8b,61,9.950869851602155
ibm-granite/granite-4.1-8b,62,9.950869851602155
ibm-granite/granite-4.1-8b,63,11.688790731915223
ibm-granite/granite-4.1-8b,64,11.688790731915223
ibm-granite/granite-4.1-8b,65,11.688790731915223
ibm-granite/granite-4.1-8b,66,11.688790731915223
ibm-granite/granite-4.1-8b,67,11.688790731915223
ibm-granite/granite-4.1-8b,68,11.688790731915223
ibm-granite/granite-4.1-8b,69,11.688790731915223
ibm-granite/granite-4.1-8b,70,11.688790731915223
ibm-granite/granite-4.1-8b,71,11.688790731915223
ibm-granite/granite-4.1-8b,72,11.688790731915223
ibm-granite/granite-4.1-8b,73,11.688790731915223
ibm-granite/granite-4.1-8b,74,11.688790731915223
ibm-granite/granite-4.1-8b,75,12.524390716416754
ibm-granite/granite-4.1-8b,76,12.524390716416754
ibm-granite/granite-4.1-8b,77,12.524390716416754
ibm-granite/granite-4.1-8b,78,12.524390716416754
ibm-granite/granite-4.1-8b,79,12.524390716416754
ibm-granite/granite-4.1-8b,80,12.524390716416754
ibm-granite/granite-4.1-8b,81,12.524390716416754
ibm-granite/granite-4.1-8b,82,12.524390716416754
ibm-granite/granite-4.1-8b,83,12.524390716416754
ibm-granite/granite-4.1-8b,84,12.524390716416754
ibm-granite/granite-4.1-8b,85,12.524390716416754
ibm-granite/granite-4.1-8b,86,12.524390716416754
ibm-granite/granite-4.1-8b,87,12.524390716416754
ibm-granite/granite-4.1-8b,88,12.524390716416754
ibm-granite/granite-4.1-8b,89,12.524390716416754
ibm-granite/granite-4.1-8b,90,12.524390716416754
ibm-granite/granite-4.1-8b,91,12.524390716416754
ibm-granite/granite-4.1-8b,92,12.524390716416754
ibm-granite/granite-4.1-8b,93,12.524390716416754
ibm-granite/granite-4.1-8b,94,12.524390716416754
ibm-granite/granite-4.1-8b,95,12.524390716416754
ibm-granite/granite-4.1-8b,96,12.524390716416754
ibm-granite/granite-4.1-8b,97,12.524390716416754
ibm-granite/granite-4.1-8b,98,12.524390716416754
ibm-granite/granite-4.1-8b,99,12.524390716416754
ibm-granite/granite-4.1-8b,100,12.524390716416754
ibm-granite/granite-4.1-8b,101,12.524390716416754
ibm-granite/granite-4.1-8b,102,12.524390716416754
ibm-granite/granite-4.1-8b,103,12.524390716416754
ibm-granite/granite-4.1-8b,104,12.524390716416754
ibm-granite/granite-4.1-8b,105,12.524390716416754
ibm-granite/granite-4.1-8b,106,12.524390716416754
ibm-granite/granite-4.1-8b,107,12.524390716416754
ibm-granite/granite-4.1-8b,108,12.524390716416754
ibm-granite/granite-4.1-8b,109,12.524390716416754
ibm-granite/granite-4.1-8b,110,12.524390716416754
ibm-granite/granite-4.1-8b,111,12.524390716416754
ibm-granite/granite-4.1-8b,112,12.524390716416754
ibm-granite/granite-4.1-8b,113,12.524390716416754
ibm-granite/granite-4.1-8b,114,12.524390716416754
ibm-granite/granite-4.1-8b,115,12.524390716416754
ibm-granite/granite-4.1-8b,116,12.524390716416754
ibm-granite/granite-4.1-8b,117,12.524390716416754
ibm-granite/granite-4.1-8b,118,12.524390716416754
ibm-granite/granite-4.1-8b,119,12.524390716416754
ibm-granite/granite-4.1-8b,120,12.524390716416754
ibm-granite/granite-4.1-8b,121,12.524390716416754
ibm-granite/granite-4.1-8b,122,12.524390716416754
ibm-granite/granite-4.1-8b,123,12.524390716416754
ibm-granite/granite-4.1-8b,124,12.524390716416754
ibm-granite/granite-4.1-8b,125,12.524390716416754
ibm-granite/granite-4.1-8b,126,12.524390716416754
ibm-granite/granite-4.1-8b,127,12.524390716416754
ibm-granite/granite-4.1-8b,128,12.524390716416754
ibm-granite/granite-4.1-8b,129,12.524390716416754
ibm-granite/granite-4.1-8b,130,12.524390716416754
ibm-granite/granite-4.1-8b,131,12.524390716416754
ibm-granite/granite-4.1-8b,132,12.524390716416754
ibm-granite/granite-4.1-8b,133,12.524390716416754
ibm-granite/granite-4.1-8b,134,12.524390716416754
ibm-granite/granite-4.1-8b,135,12.524390716416754
ibm-granite/granite-4.1-8b,136,12.524390716416754
ibm-granite/granite-4.1-8b,137,12.524390716416754
ibm-granite/granite-4.1-8b,138,12.524390716416754
ibm-granite/granite-4.1-8b,139,12.524390716416754
ibm-granite/granite-4.1-8b,140,12.524390716416754
ibm-granite/granite-4.1-8b,141,12.524390716416754
ibm-granite/granite-4.1-8b,142,12.524390716416754
ibm-granite/granite-4.1-8b,143,12.524390716416754
ibm-granite/granite-4.1-8b,144,12.524390716416754
ibm-granite/granite-4.1-8b,145,12.524390716416754
ibm-granite/granite-4.1-8b,146,12.524390716416754
ibm-granite/granite-4.1-8b,147,12.524390716416754
ibm-granite/granite-4.1-8b,148,12.524390716416754
ibm-granite/granite-4.1-8b,149,12.524390716416754
ibm-granite/granite-4.1-8b,150,12.524390716416754
ibm-granite/granite-4.1-8b,151,12.524390716416754
ibm-granite/granite-4.1-8b,152,12.524390716416754
ibm-granite/granite-4.1-8b,153,12.524390716416754
ibm-granite/granite-4.1-8b,154,12.524390716416754
ibm-granite/granite-4.1-8b,155,12.524390716416754
ibm-granite/granite-4.1-8b,156,12.524390716416754
ibm-granite/granite-4.1-8b,157,12.524390716416754
ibm-granite/granite-4.1-8b,158,12.524390716416754
ibm-granite/granite-4.1-8b,159,12.524390716416754
ibm-granite/granite-4.1-8b,160,12.824789802007052
ibm-granite/granite-4.1-8b,161,12.824789802007052
ibm-granite/granite-4.1-8b,162,12.824789802007052
ibm-granite/granite-4.1-8b,163,12.824789802007052
ibm-granite/granite-4.1-8b,164,12.824789802007052
ibm-granite/granite-4.1-8b,165,12.824789802007052
ibm-granite/granite-4.1-8b,166,12.824789802007052
ibm-granite/granite-4.1-8b,167,12.824789802007052
ibm-granite/granite-4.1-8b,168,12.824789802007052
ibm-granite/granite-4.1-8b,169,12.824789802007052
ibm-granite/granite-4.1-8b,170,12.824789802007052
ibm-granite/granite-4.1-8b,171,12.824789802007052
ibm-granite/granite-4.1-8b,172,12.824789802007052
ibm-granite/granite-4.1-8b,173,15.025804951761014
ibm-granite/granite-4.1-8b,174,15.025804951761014
ibm-granite/granite-4.1-8b,175,15.025804951761014
ibm-granite/granite-4.1-8b,176,15.025804951761014
ibm-granite/granite-4.1-8b,177,15.025804951761014
ibm-granite/granite-4.1-8b,178,15.025804951761014
ibm-granite/granite-4.1-8b,179,15.025804951761014
ibm-granite/granite-4.1-8b,180,15.025804951761014
ibm-granite/granite-4.1-8b,181,15.025804951761014
ibm-granite/granite-4.1-8b,182,15.025804951761014
ibm-granite/granite-4.1-8b,183,15.025804951761014
ibm-granite/granite-4.1-8b,184,15.025804951761014
ibm-granite/granite-4.1-8b,185,15.025804951761014
ibm-granite/granite-4.1-8b,186,15.025804951761014
ibm-granite/granite-4.1-8b,187,15.025804951761014
ibm-granite/granite-4.1-8b,188,15.025804951761014
ibm-granite/granite-4.1-8b,189,15.025804951761014
ibm-granite/granite-4.1-8b,190,15.025804951761014
ibm-granite/granite-4.1-8b,191,15.025804951761014
ibm-granite/granite-4.1-8b,192,15.025804951761014
ibm-granite/granite-4.1-8b,193,15.025804951761014
ibm-granite/granite-4.1-8b,194,15.025804951761014
ibm-granite/granite-4.1-8b,195,15.025804951761014
ibm-granite/granite-4.1-8b,196,15.025804951761014
ibm-granite/granite-4.1-8b,197,15.025804951761014
ibm-granite/granite-4.1-8b,198,15.025804951761014
ibm-granite/granite-4.1-8b,199,15.025804951761014
ibm-granite/granite-4.1-8b,200,15.025804951761014
ibm-granite/granite-4.1-8b,201,15.025804951761014
ibm-granite/granite-4.1-8b,202,15.025804951761014
ibm-granite/granite-4.1-8b,203,15.025804951761014
CohereLabs/c4ai-command-a-03-2025,2,1.2697730077409222
CohereLabs/c4ai-command-a-03-2025,3,1.3028308589805917
CohereLabs/c4ai-command-a-03-2025,4,1.3028308589805917
CohereLabs/c4ai-command-a-03-2025,5,1.3119180284955687
CohereLabs/c4ai-command-a-03-2025,6,1.3119180284955687
CohereLabs/c4ai-command-a-03-2025,7,1.3119180284955687
CohereLabs/c4ai-command-a-03-2025,8,1.3119180284955687
CohereLabs/c4ai-command-a-03-2025,9,1.3119180284955687
CohereLabs/c4ai-command-a-03-2025,10,1.3119180284955687
CohereLabs/c4ai-command-a-03-2025,11,1.3225384241427023
CohereLabs/c4ai-command-a-03-2025,12,1.3225384241427023
CohereLabs/c4ai-command-a-03-2025,13,1.3225384241427023
CohereLabs/c4ai-command-a-03-2025,14,1.3225384241427023
CohereLabs/c4ai-command-a-03-2025,15,1.3225384241427023
CohereLabs/c4ai-command-a-03-2025,16,1.3225384241427023
CohereLabs/c4ai-command-a-03-2025,17,1.3225384241427023
CohereLabs/c4ai-command-a-03-2025,18,1.37436894656146
CohereLabs/c4ai-command-a-03-2025,19,1.5727908455181183
CohereLabs/c4ai-command-a-03-2025,20,1.5727908455181183
CohereLabs/c4ai-command-a-03-2025,21,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,22,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,23,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,24,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,25,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,26,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,27,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,28,2.2777383044762725
CohereLabs/c4ai-command-a-03-2025,29,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,30,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,31,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,32,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,33,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,34,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,35,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,36,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,37,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,38,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,39,4.521483863729853
CohereLabs/c4ai-command-a-03-2025,40,5.406791069892674
CohereLabs/c4ai-command-a-03-2025,41,5.406791069892674
CohereLabs/c4ai-command-a-03-2025,42,5.406791069892674
CohereLabs/c4ai-command-a-03-2025,43,5.406791069892674
CohereLabs/c4ai-command-a-03-2025,44,5.406791069892674
CohereLabs/c4ai-command-a-03-2025,45,5.406791069892674
CohereLabs/c4ai-command-a-03-2025,46,5.406791069892674
CohereLabs/c4ai-command-a-03-2025,47,6.158146666168056
CohereLabs/c4ai-command-a-03-2025,48,6.158146666168056
